id,source,images,attributes,game,set,functional_name,item_name
a62c60ea-4baa-4b9d-b038-c3be876af58c,first-party-document,"[""on-the-edge_standard-edition_mutant-ambush""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Mutant Ambush"", ""item_name"": ""Mutant Ambush"", ""name_printed"": ""Mutant Ambush"", ""release_date"": ""1995-03"", ""rarity"": ""U2"", ""number"": ""160"", ""artist_name_provided"": ""Walden""}",On the Edge,Standard Edition,Mutant Ambush,Mutant Ambush
5a7fccb0-bbaa-400e-a7d5-d0600a2358fe,first-party-document,"[""on-the-edge_standard-edition_mutant-sympathies""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Mutant Sympathies"", ""item_name"": ""Mutant Sympathies"", ""name_printed"": ""Mutant Sympathies"", ""release_date"": ""1995-03"", ""rarity"": ""U2"", ""number"": ""161"", ""artist_name_provided"": ""Small""}",On the Edge,Standard Edition,Mutant Sympathies,Mutant Sympathies
fc05cc51-be93-4064-a11b-83259e3ded14,first-party-document,"[""on-the-edge_standard-edition_mutation""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Mutation"", ""item_name"": ""Mutation"", ""name_printed"": ""Mutation"", ""release_date"": ""1995-03"", ""rarity"": ""U2"", ""number"": ""162"", ""artist_name_provided"": ""Menges""}",On the Edge,Standard Edition,Mutation,Mutation
6c7d1ee7-88b5-44af-b818-4e717dda3932,first-party-document,"[""on-the-edge_standard-edition_kamorro-n'duban""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Kamorro N'Duban"", ""item_name"": ""Kamorro N'Duban"", ""name_printed"": ""Kamorro N'Duban"", ""release_date"": ""1995-03"", ""rarity"": ""R1"", ""number"": ""163"", ""artist_name_provided"": ""Shuler""}",On the Edge,Standard Edition,Kamorro N'Duban,Kamorro N'Duban
08f2da4f-0b4d-4a5e-95b7-8b1fa03bb419,first-party-document,"[""on-the-edge_standard-edition_nachtmeister""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Nachtmeister"", ""item_name"": ""Nachtmeister"", ""name_printed"": ""Nachtmeister"", ""release_date"": ""1995-03"", ""rarity"": ""R1"", ""number"": ""164"", ""artist_name_provided"": ""Houston""}",On the Edge,Standard Edition,Nachtmeister,Nachtmeister
d321f1f7-c4e5-4460-a7c0-ff7fcb51b19d,first-party-document,"[""on-the-edge_standard-edition_nano-tech-medical-machines""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Nano-Tech Medical Machines"", ""item_name"": ""Nano-Tech Medical Machines"", ""name_printed"": ""Nano-Tech Medical Machines"", ""release_date"": ""1995-03"", ""rarity"": ""R1"", ""number"": ""165"", ""artist_name_provided"": ""Marshall""}",On the Edge,Standard Edition,Nano-Tech Medical Machines,Nano-Tech Medical Machines
32f7a927-8a0f-40d6-905b-e264db4f72a0,first-party-document,"[""on-the-edge_standard-edition_negative-energy""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Negative Energy"", ""item_name"": ""Negative Energy"", ""name_printed"": ""Negative Energy"", ""release_date"": ""1995-03"", ""rarity"": ""C1"", ""number"": ""166"", ""artist_name_provided"": ""Booker""}",On the Edge,Standard Edition,Negative Energy,Negative Energy
6e78ba87-4836-4e33-9b43-a51c44863ff2,first-party-document,"[""on-the-edge_standard-edition_neuro-star""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Neuro-Star"", ""item_name"": ""Neuro-Star"", ""name_printed"": ""Neuro-Star"", ""release_date"": ""1995-03"", ""rarity"": ""R1"", ""number"": ""167"", ""artist_name_provided"": ""Marshall""}",On the Edge,Standard Edition,Neuro-Star,Neuro-Star
800d3993-dcd0-48a9-8f06-caba86967b7e,first-party-document,"[""on-the-edge_standard-edition_new-blood""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""New Blood"", ""item_name"": ""New Blood"", ""name_printed"": ""New Blood"", ""release_date"": ""1995-03"", ""rarity"": ""R1"", ""number"": ""168"", ""artist_name_provided"": ""Ferguson""}",On the Edge,Standard Edition,New Blood,New Blood
61cba3f5-bb40-4e51-a7fd-fc648cb72f99,first-party-document,"[""on-the-edge_standard-edition_number-three""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Number Three"", ""item_name"": ""Number Three"", ""name_printed"": ""Number Three"", ""release_date"": ""1995-03"", ""rarity"": ""R1"", ""number"": ""169"", ""artist_name_provided"": ""Dannheiser""}",On the Edge,Standard Edition,Number Three,Number Three
8d97fb71-3612-4b81-97c0-9553e36c0217,first-party-document,"[""on-the-edge_standard-edition_dr.-furchtegott-nusbaum""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Dr. Furchtegott Nusbaum"", ""item_name"": ""Dr. Furchtegott Nusbaum"", ""name_printed"": ""Dr. Furchtegott Nusbaum"", ""release_date"": ""1995-03"", ""rarity"": ""U2"", ""number"": ""170"", ""artist_name_provided"": ""Ferguson""}",On the Edge,Standard Edition,Dr. Furchtegott Nusbaum,Dr. Furchtegott Nusbaum
60b127da-f43d-4d1b-a0f5-f342707868fe,first-party-document,"[""on-the-edge_standard-edition_marla-oceana""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Marla Oceana"", ""item_name"": ""Marla Oceana"", ""name_printed"": ""Marla Oceana"", ""release_date"": ""1995-03"", ""rarity"": ""U2"", ""number"": ""171"", ""artist_name_provided"": ""Lancaster""}",On the Edge,Standard Edition,Marla Oceana,Marla Oceana
5b36b79b-614a-4d05-b1df-4208ae87ddd1,first-party-document,"[""on-the-edge_standard-edition_oppenheimer-contacts""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Oppenheimer Contacts"", ""item_name"": ""Oppenheimer Contacts"", ""name_printed"": ""Oppenheimer Contacts"", ""release_date"": ""1995-03"", ""rarity"": ""C3"", ""number"": ""172"", ""artist_name_provided"": ""Walsh""}",On the Edge,Standard Edition,Oppenheimer Contacts,Oppenheimer Contacts
c979f403-d8ca-4da7-ab16-f8a522ab4bfc,first-party-document,"[""on-the-edge_standard-edition_martin-oumage""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Martin Oumage"", ""item_name"": ""Martin Oumage"", ""name_printed"": ""Martin Oumage"", ""release_date"": ""1995-03"", ""rarity"": ""U1"", ""number"": ""173"", ""artist_name_provided"": ""Lancaster""}",On the Edge,Standard Edition,Martin Oumage,Martin Oumage
51e25fb7-1fc4-4f81-86fa-8a8d346d0e45,first-party-document,"[""on-the-edge_standard-edition_patrol-baboon""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Patrol Baboon"", ""item_name"": ""Patrol Baboon"", ""name_printed"": ""Patrol Baboon"", ""release_date"": ""1995-03"", ""rarity"": ""C2"", ""number"": ""174"", ""artist_name_provided"": ""Kirkbride""}",On the Edge,Standard Edition,Patrol Baboon,Patrol Baboon
3c8f18a7-d98b-4bb2-a3e7-992d14a0d7f6,first-party-document,"[""on-the-edge_standard-edition_arthur-pendrick""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Arthur Pendrick"", ""item_name"": ""Arthur Pendrick"", ""name_printed"": ""Arthur Pendrick"", ""release_date"": ""1995-03"", ""rarity"": ""C1"", ""number"": ""175"", ""artist_name_provided"": ""Walsh""}",On the Edge,Standard Edition,Arthur Pendrick,Arthur Pendrick
803ced59-c3bb-4f79-83cb-aa250e648a30,first-party-document,"[""on-the-edge_standard-edition_pistol-grip-chainsaw""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Pistol-Grip Chainsaw"", ""item_name"": ""Pistol-Grip Chainsaw"", ""name_printed"": ""Pistol-Grip Chainsaw"", ""release_date"": ""1995-03"", ""rarity"": ""C1"", ""number"": ""176"", ""artist_name_provided"": ""Shuler""}",On the Edge,Standard Edition,Pistol-Grip Chainsaw,Pistol-Grip Chainsaw
88fe16c8-7e74-439b-9a73-8fa38417c7f7,first-party-document,"[""on-the-edge_standard-edition_polymer-clothing""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Polymer Clothing"", ""item_name"": ""Polymer Clothing"", ""name_printed"": ""Polymer Clothing"", ""release_date"": ""1995-03"", ""rarity"": ""C2"", ""number"": ""177"", ""artist_name_provided"": ""Walden""}",On the Edge,Standard Edition,Polymer Clothing,Polymer Clothing
6a59ac31-e098-412b-bf7c-3e29b9ebae03,first-party-document,"[""on-the-edge_standard-edition_portable-sub-sonics""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Portable Sub-Sonics"", ""item_name"": ""Portable Sub-Sonics"", ""name_printed"": ""Portable Sub-Sonics"", ""release_date"": ""1995-03"", ""rarity"": ""R1"", ""number"": ""178"", ""artist_name_provided"": ""Marshall""}",On the Edge,Standard Edition,Portable Sub-Sonics,Portable Sub-Sonics
c11f53b6-3f2b-46b3-bf8c-741cec1698db,first-party-document,"[""on-the-edge_standard-edition_portia""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Portia"", ""item_name"": ""Portia"", ""name_printed"": ""Portia"", ""release_date"": ""1995-03"", ""rarity"": ""R1"", ""number"": ""179"", ""artist_name_provided"": ""Hotz""}",On the Edge,Standard Edition,Portia,Portia
4555b7d9-c7fb-4cbc-9644-4cda2c49eaf9,first-party-document,"[""on-the-edge_standard-edition_possession""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Possession"", ""item_name"": ""Possession"", ""name_printed"": ""Possession"", ""release_date"": ""1995-03"", ""rarity"": ""U1"", ""number"": ""180"", ""artist_name_provided"": ""Walden""}",On the Edge,Standard Edition,Possession,Possession
a7d308eb-29f3-4467-96dc-93615422d159,first-party-document,"[""on-the-edge_standard-edition_psi-gun""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Psi Gun"", ""item_name"": ""Psi Gun"", ""name_printed"": ""Psi Gun"", ""release_date"": ""1995-03"", ""rarity"": ""R1"", ""number"": ""181"", ""artist_name_provided"": ""Houston""}",On the Edge,Standard Edition,Psi Gun,Psi Gun
25e02169-7be4-401f-a1bd-b9e10531374d,first-party-document,"[""on-the-edge_standard-edition_psychic-flux""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Psychic Flux"", ""item_name"": ""Psychic Flux"", ""name_printed"": ""Psychic Flux"", ""release_date"": ""1995-03"", ""rarity"": ""C1"", ""number"": ""182"", ""artist_name_provided"": ""Houston""}",On the Edge,Standard Edition,Psychic Flux,Psychic Flux
b0c36da6-78bb-4459-a36a-8130459172f1,first-party-document,"[""on-the-edge_standard-edition_psychic-sensitivity""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Psychic Sensitivity"", ""item_name"": ""Psychic Sensitivity"", ""name_printed"": ""Psychic Sensitivity"", ""release_date"": ""1995-03"", ""rarity"": ""C3"", ""number"": ""183"", ""artist_name_provided"": ""Houston""}",On the Edge,Standard Edition,Psychic Sensitivity,Psychic Sensitivity
948a559f-3b8f-493b-a79e-c10f5cf724bf,first-party-document,"[""on-the-edge_standard-edition_psychic-singularity""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Psychic Singularity"", ""item_name"": ""Psychic Singularity"", ""name_printed"": ""Psychic Singularity"", ""release_date"": ""1995-03"", ""rarity"": ""R1"", ""number"": ""184"", ""artist_name_provided"": ""Marshall""}",On the Edge,Standard Edition,Psychic Singularity,Psychic Singularity
bcf8167c-e55b-4877-bf94-75a09e47fe1d,first-party-document,"[""on-the-edge_standard-edition_psychic-virus""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Psychic Virus"", ""item_name"": ""Psychic Virus"", ""name_printed"": ""Psychic Virus"", ""release_date"": ""1995-03"", ""rarity"": ""U1"", ""number"": ""185"", ""artist_name_provided"": ""O'Connor""}",On the Edge,Standard Edition,Psychic Virus,Psychic Virus
b88b86b7-f6a9-44b2-9ec7-409d1767f36a,first-party-document,"[""on-the-edge_standard-edition_psychovore""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Psychovore"", ""item_name"": ""Psychovore"", ""name_printed"": ""Psychovore"", ""release_date"": ""1995-03"", ""rarity"": ""C1"", ""number"": ""186"", ""artist_name_provided"": ""Davies""}",On the Edge,Standard Edition,Psychovore,Psychovore
fda93e08-65d1-41b8-8760-1b7b09f0cc8b,first-party-document,"[""on-the-edge_standard-edition_jack-rack""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Jack Rack"", ""item_name"": ""Jack Rack"", ""name_printed"": ""Jack Rack"", ""release_date"": ""1995-03"", ""rarity"": ""U1"", ""number"": ""187"", ""artist_name_provided"": ""Hotz""}",On the Edge,Standard Edition,Jack Rack,Jack Rack
f52c63c7-c696-4911-8a33-573342608ded,first-party-document,"[""on-the-edge_standard-edition_radio-laser-satellite""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Radio Laser Satellite"", ""item_name"": ""Radio Laser Satellite"", ""name_printed"": ""Radio Laser Satellite"", ""release_date"": ""1995-03"", ""rarity"": ""R2"", ""number"": ""188"", ""artist_name_provided"": ""Marshall""}",On the Edge,Standard Edition,Radio Laser Satellite,Radio Laser Satellite
92e228c1-1864-44de-884c-3af7df823adf,first-party-document,"[""on-the-edge_standard-edition_dinesh-rajpal-[called.]""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Dinesh Rajpal"", ""item_name"": ""Dinesh Rajpal [called.]"", ""name_printed"": ""Dinesh Rajpal"", ""variant_disambiguator"": ""called."", ""variance_notes_from_publisher"": ""Different line breaks on each variant."", ""release_date"": ""1995-03"", ""rarity"": ""C1"", ""number"": ""189"", ""artist_name_provided"": ""Cabral""}",On the Edge,Standard Edition,Dinesh Rajpal,Dinesh Rajpal [called.]
a80f588a-6362-49cb-b45e-2102fa20c970,first-party-document,"[""on-the-edge_standard-edition_dinesh-rajpal-[it-is-called.]""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Dinesh Rajpal"", ""item_name"": ""Dinesh Rajpal [it is called.]"", ""name_printed"": ""Dinesh Rajpal"", ""variant_disambiguator"": ""it is called."", ""variance_notes_from_publisher"": ""Different line breaks on each variant."", ""release_date"": ""1995-03"", ""rarity"": ""C1"", ""number"": ""189"", ""artist_name_provided"": ""Cabral""}",On the Edge,Standard Edition,Dinesh Rajpal,Dinesh Rajpal [it is called.]
a443e46b-02f8-4a23-aebe-17108e2d4637,first-party-document,"[""on-the-edge_standard-edition_jonny-rama""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Jonny Rama"", ""item_name"": ""Jonny Rama"", ""name_printed"": ""Jonny Rama"", ""release_date"": ""1995-03"", ""rarity"": ""U1"", ""number"": ""190"", ""artist_name_provided"": ""Lancaster""}",On the Edge,Standard Edition,Jonny Rama,Jonny Rama
dc828944-9a24-4ccd-8af7-509a5575f75b,first-party-document,"[""on-the-edge_standard-edition_rampage""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Rampage"", ""item_name"": ""Rampage"", ""name_printed"": ""Rampage"", ""release_date"": ""1995-03"", ""rarity"": ""R2"", ""number"": ""191"", ""artist_name_provided"": ""Kirkbride""}",On the Edge,Standard Edition,Rampage,Rampage
fa01b71a-9382-4fd2-95ad-b011e70a3a64,first-party-document,"[""on-the-edge_standard-edition_ransom""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Ransom"", ""item_name"": ""Ransom"", ""name_printed"": ""Ransom"", ""release_date"": ""1995-03"", ""rarity"": ""C1"", ""number"": ""192"", ""artist_name_provided"": ""Rosa""}",On the Edge,Standard Edition,Ransom,Ransom
6d60f7a3-e667-4839-8c2d-5827550adaaf,first-party-document,"[""on-the-edge_standard-edition_ravage""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Ravage"", ""item_name"": ""Ravage"", ""name_printed"": ""Ravage"", ""release_date"": ""1995-03"", ""rarity"": ""R1"", ""number"": ""193"", ""artist_name_provided"": ""Dannheiser""}",On the Edge,Standard Edition,Ravage,Ravage
bc89a94e-0e98-4f7c-99fe-0ca7bd3cf136,first-party-document,"[""on-the-edge_standard-edition_asha-rayhar""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Asha Rayhar"", ""item_name"": ""Asha Rayhar"", ""name_printed"": ""Asha Rayhar"", ""release_date"": ""1995-03"", ""rarity"": ""R2"", ""number"": ""194"", ""artist_name_provided"": ""Lancaster""}",On the Edge,Standard Edition,Asha Rayhar,Asha Rayhar
3ed16ec0-3ec6-4e4c-9f99-bd83262bae2e,first-party-document,"[""on-the-edge_standard-edition_red-orca""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Red Orca"", ""item_name"": ""Red Orca"", ""name_printed"": ""Red Orca"", ""release_date"": ""1995-03"", ""rarity"": ""R1"", ""number"": ""195"", ""artist_name_provided"": ""Shuler""}",On the Edge,Standard Edition,Red Orca,Red Orca
df42bae0-450b-4280-8abc-a4e9f64c5db1,first-party-document,"[""on-the-edge_standard-edition_reek-rend""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Reek Rend"", ""item_name"": ""Reek Rend"", ""name_printed"": ""Reek Rend"", ""release_date"": ""1995-03"", ""rarity"": ""C1"", ""number"": ""196"", ""artist_name_provided"": ""Houston""}",On the Edge,Standard Edition,Reek Rend,Reek Rend
9694200b-0aa3-4aca-b93f-d9d25531a97e,first-party-document,"[""on-the-edge_standard-edition_angela-reyes""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Angela Reyes"", ""item_name"": ""Angela Reyes"", ""name_printed"": ""Angela Reyes"", ""release_date"": ""1995-03"", ""rarity"": ""U1"", ""number"": ""197"", ""artist_name_provided"": ""Ferguson""}",On the Edge,Standard Edition,Angela Reyes,Angela Reyes
cb21a88d-d2e1-40b9-afca-db0493abf776,first-party-document,"[""on-the-edge_standard-edition_robert-richardson""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Robert Richardson"", ""item_name"": ""Robert Richardson"", ""name_printed"": ""Robert Richardson"", ""release_date"": ""1995-03"", ""rarity"": ""U1"", ""number"": ""198"", ""artist_name_provided"": ""Walsh""}",On the Edge,Standard Edition,Robert Richardson,Robert Richardson
486e2a1e-309c-4355-a6e0-734438ef5668,first-party-document,"[""on-the-edge_standard-edition_riots""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Riots"", ""item_name"": ""Riots"", ""name_printed"": ""Riots"", ""release_date"": ""1995-03"", ""rarity"": ""R2"", ""number"": ""199"", ""artist_name_provided"": ""Hotz""}",On the Edge,Standard Edition,Riots,Riots
57475347-d58e-43ad-9de1-ffe93d41287b,first-party-document,"[""on-the-edge_standard-edition_cherri-robinson""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Cherri Robinson"", ""item_name"": ""Cherri Robinson"", ""name_printed"": ""Cherri Robinson"", ""release_date"": ""1995-03"", ""rarity"": ""C1"", ""number"": ""200"", ""artist_name_provided"": ""Lancaster""}",On the Edge,Standard Edition,Cherri Robinson,Cherri Robinson
6fcf9803-0978-4d75-8e6a-b558cc58ae8b,first-party-document,"[""on-the-edge_standard-edition_j.s.-rocket""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""J.S. Rocket"", ""item_name"": ""J.S. Rocket"", ""name_printed"": ""J.S. Rocket"", ""release_date"": ""1995-03"", ""rarity"": ""C1"", ""number"": ""201"", ""artist_name_provided"": ""Dannheiser""}",On the Edge,Standard Edition,J.S. Rocket,J.S. Rocket
de5f01ae-8f92-4bcd-987a-fc970a010524,first-party-document,"[""on-the-edge_standard-edition_fernando-rodriguez""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Fernando Rodriguez"", ""item_name"": ""Fernando Rodriguez"", ""name_printed"": ""Fernando Rodriguez"", ""release_date"": ""1995-03"", ""rarity"": ""U1"", ""number"": ""202"", ""artist_name_provided"": ""Olson""}",On the Edge,Standard Edition,Fernando Rodriguez,Fernando Rodriguez
a6be302a-6c27-46d5-99fb-43002e97f235,first-party-document,"[""on-the-edge_standard-edition_randy-rogers""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Randy Rogers"", ""item_name"": ""Randy Rogers"", ""name_printed"": ""Randy Rogers"", ""release_date"": ""1995-03"", ""rarity"": ""U2"", ""number"": ""203"", ""artist_name_provided"": ""Lancaster""}",On the Edge,Standard Edition,Randy Rogers,Randy Rogers
747418e4-03c5-43a5-ac43-a0ce10eaf6c0,first-party-document,"[""on-the-edge_standard-edition_aleksandr-rominosky""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Aleksandr Rominosky"", ""item_name"": ""Aleksandr Rominosky"", ""name_printed"": ""Aleksandr Rominosky"", ""release_date"": ""1995-03"", ""rarity"": ""U1"", ""number"": ""204"", ""artist_name_provided"": ""Dannheiser""}",On the Edge,Standard Edition,Aleksandr Rominosky,Aleksandr Rominosky
2a59507c-d4e9-45b4-8548-f98d4f59f91e,first-party-document,"[""on-the-edge_standard-edition_mars-royale""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Mars Royale"", ""item_name"": ""Mars Royale"", ""name_printed"": ""Mars Royale"", ""release_date"": ""1995-03"", ""rarity"": ""R1"", ""number"": ""205"", ""artist_name_provided"": ""Menges""}",On the Edge,Standard Edition,Mars Royale,Mars Royale
dfa3151c-48df-462b-8f1c-c6882e287595,first-party-document,"[""on-the-edge_standard-edition_don-rozo""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Don Rozo"", ""item_name"": ""Don Rozo"", ""name_printed"": ""Don Rozo"", ""release_date"": ""1995-03"", ""rarity"": ""C1"", ""number"": ""206"", ""artist_name_provided"": ""Lancaster""}",On the Edge,Standard Edition,Don Rozo,Don Rozo
6be1e924-377b-41f6-994d-92f10de9e320,first-party-document,"[""on-the-edge_standard-edition_pietro-ruffo""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Pietro Ruffo"", ""item_name"": ""Pietro Ruffo"", ""name_printed"": ""Pietro Ruffo"", ""release_date"": ""1995-03"", ""rarity"": ""C1"", ""number"": ""207"", ""artist_name_provided"": ""Slark""}",On the Edge,Standard Edition,Pietro Ruffo,Pietro Ruffo
b1cd83b9-9098-4823-aa57-0df0492999f6,first-party-document,"[""on-the-edge_standard-edition_thor-runestone""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Thor Runestone"", ""item_name"": ""Thor Runestone"", ""name_printed"": ""Thor Runestone"", ""release_date"": ""1995-03"", ""rarity"": ""U1"", ""number"": ""208"", ""artist_name_provided"": ""Dougherty""}",On the Edge,Standard Edition,Thor Runestone,Thor Runestone
5ac7420d-11ef-4a4b-9c72-ee0fd1939daf,first-party-document,"[""on-the-edge_standard-edition_sabotage""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Sabotage"", ""item_name"": ""Sabotage"", ""name_printed"": ""Sabotage"", ""release_date"": ""1995-03"", ""rarity"": ""U1"", ""number"": ""209"", ""artist_name_provided"": ""Barber""}",On the Edge,Standard Edition,Sabotage,Sabotage
1dd8711f-567c-4200-ade7-58ee2e18f7a2,first-party-document,"[""on-the-edge_standard-edition_sacq""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""SACQ"", ""item_name"": ""SACQ"", ""name_printed"": ""SACQ"", ""release_date"": ""1995-03"", ""rarity"": ""R1"", ""number"": ""210"", ""artist_name_provided"": ""Ferguson""}",On the Edge,Standard Edition,SACQ,SACQ
5acdedba-4234-41c8-a37e-1e4c7484e882,first-party-document,"[""on-the-edge_standard-edition_juana-salvador""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Juana Salvador"", ""item_name"": ""Juana Salvador"", ""name_printed"": ""Juana Salvador"", ""release_date"": ""1995-03"", ""rarity"": ""U1"", ""number"": ""211"", ""artist_name_provided"": ""Tobiason""}",On the Edge,Standard Edition,Juana Salvador,Juana Salvador
c6a27d93-2e6c-4ee4-8cb1-3afe60aa93bf,first-party-document,"[""on-the-edge_standard-edition_seamless-shirt""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Seamless Shirt"", ""item_name"": ""Seamless Shirt"", ""name_printed"": ""Seamless Shirt"", ""release_date"": ""1995-03"", ""rarity"": ""C1"", ""number"": ""212"", ""artist_name_provided"": ""Walden""}",On the Edge,Standard Edition,Seamless Shirt,Seamless Shirt
0e27b861-c085-4f2b-ba34-685c4f51424e,first-party-document,"[""on-the-edge_standard-edition_seklut-poison""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Seklut Poison"", ""item_name"": ""Seklut Poison"", ""name_printed"": ""Seklut Poison"", ""release_date"": ""1995-03"", ""rarity"": ""U1"", ""number"": ""213"", ""artist_name_provided"": ""Cabral""}",On the Edge,Standard Edition,Seklut Poison,Seklut Poison
6d1fee10-e2dc-46d1-b3d6-f51957b440ef,first-party-document,"[""on-the-edge_standard-edition_self-actualizer""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Self-Actualizer"", ""item_name"": ""Self-Actualizer"", ""name_printed"": ""Self-Actualizer"", ""release_date"": ""1995-03"", ""rarity"": ""U2"", ""number"": ""214"", ""artist_name_provided"": ""Houston""}",On the Edge,Standard Edition,Self-Actualizer,Self-Actualizer
5e13e3f0-dcfb-4572-a139-7d5a9a361b09,first-party-document,"[""on-the-edge_standard-edition_veronica-sellers""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Veronica Sellers"", ""item_name"": ""Veronica Sellers"", ""name_printed"": ""Veronica Sellers"", ""release_date"": ""1995-03"", ""rarity"": ""R1"", ""number"": ""215"", ""artist_name_provided"": ""Slark""}",On the Edge,Standard Edition,Veronica Sellers,Veronica Sellers
4373fd91-755f-44c8-8241-b0d2d4a1d74e,first-party-document,"[""on-the-edge_standard-edition_sensitivity""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Sensitivity"", ""item_name"": ""Sensitivity"", ""name_printed"": ""Sensitivity"", ""release_date"": ""1995-03"", ""rarity"": ""C1"", ""number"": ""216"", ""artist_name_provided"": ""Houston""}",On the Edge,Standard Edition,Sensitivity,Sensitivity
ceb49d12-991a-4ab8-9bf2-e736f57d4e76,first-party-document,"[""on-the-edge_standard-edition_havani-shagasemi""]","{""game"": ""On the Edge"", ""set"": ""Standard Edition"", ""functional_name"": ""Havani Shagasemi"", ""item_name"": ""Havani Shagasemi"", ""name_printed"": ""Havani Shagasemi"", ""release_date"": ""1995-03"", ""rarity"": ""R2"", ""number"": ""217"", ""artist_name_provided"": ""Shuler""}",On the Edge,Standard Edition,Havani Shagasemi,Havani Shagasemi
