id,source,images,attributes,game,set,functional_name,item_name
b8244f43-0178-4153-b63c-a33043df9bd8,item,"[""rage_unlimited-edition_lucky-blow"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Lucky Blow"", ""item_name"": ""Lucky Blow"", ""name_printed"": ""Lucky Blow"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 2"", ""damage"": ""3"", ""text_printed"": ""Your opponent takes a turn for the worse."", ""artist_name_printed"": ""Brian LeBlanc""}",Rage,Unlimited Edition,Lucky Blow,Lucky Blow
0b189e40-a3d4-48c7-b5c5-9c202bb0f849,item,"[""rage_unlimited-edition_mangle"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Mangle"", ""item_name"": ""Mangle"", ""name_printed"": ""Mangle"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 8; Crinos Form"", ""damage"": ""6"", ""text_printed"": ""The victim of this card may take no actions (other than regenerate), including combat actions, until this wound is healed."", ""artist_name_printed"": ""Stuart P. Beel""}",Rage,Unlimited Edition,Mangle,Mangle
932880d2-3edc-44f3-b8e4-add2b6937fc4,item,"[""rage_unlimited-edition_massive-wound"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Massive Wound"", ""item_name"": ""Massive Wound"", ""name_printed"": ""Massive Wound"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 7"", ""damage"": ""5"", ""text_printed"": ""Usually only one combatant walks away from a Massive Wound - the one who dealt it."", ""artist_name_printed"": ""William O'Connor""}",Rage,Unlimited Edition,Massive Wound,Massive Wound
7b56baf8-1042-4129-816f-2b3a08ae48a8,item,"[""rage_unlimited-edition_nerve-cluster"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Nerve Cluster"", ""item_name"": ""Nerve Cluster"", ""name_printed"": ""Nerve Cluster"", ""release_date"": ""1995-07"", ""rarity"": ""Uncommon"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 3; Kailindo"", ""damage"": ""1"", ""text_printed"": ""A vital nerve is struck. For the rest of the combat, the victim of a Nerve Cluster is considered to have a Rage of 1 when playing Combat Actions."", ""artist_name_printed"": ""Jeff Holt""}",Rage,Unlimited Edition,Nerve Cluster,Nerve Cluster
5a5b27c8-885d-4d51-a556-3147baddf431,item,"[""rage_unlimited-edition_off-balance-attack"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Off-Balance Attack"", ""item_name"": ""Off-Balance Attack"", ""name_printed"": ""Off-Balance Attack"", ""release_date"": ""1995-07"", ""rarity"": ""Common"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 1"", ""damage"": ""2"", ""text_printed"": ""The character playing this card plays Combat Actions at -1 Rage for the next round of combat."", ""artist_name_printed"": ""Richard Kane Ferguson""}",Rage,Unlimited Edition,Off-Balance Attack,Off-Balance Attack
3d801e78-69bf-4ce1-96c6-313d52b629df,item,"[""rage_unlimited-edition_organ-puncture"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Organ Puncture"", ""item_name"": ""Organ Puncture"", ""name_printed"": ""Organ Puncture"", ""release_date"": ""1995-07"", ""rarity"": ""Uncommon"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 3"", ""damage"": ""2"", ""text_printed"": ""A character damaged by the Organ Puncture cannot initiate combat until this wound is healed. He can, however, defend if attacked."", ""artist_name_printed"": ""Bryan LeBlanc"", ""artist_name_normalized"": ""Brian LeBlanc""}",Rage,Unlimited Edition,Organ Puncture,Organ Puncture
2b02dc27-c428-41dc-ab1e-6ad4091aad08,item,"[""rage_unlimited-edition_overextended-attack"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Overextended Attack"", ""item_name"": ""Overextended Attack"", ""name_printed"": ""Overextended Attack"", ""release_date"": ""1995-07"", ""rarity"": ""Common"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 2 "", ""damage"": ""4"", ""text_printed"": ""Your character may not play a Combat Action next round. If your character is the attacker, she may not withdraw before the next round."", ""artist_name_printed"": ""John Cobb""}",Rage,Unlimited Edition,Overextended Attack,Overextended Attack
9bda0d62-cb52-46ce-8dd4-271ea9e6b91c,item,"[""rage_unlimited-edition_rend-and-tear"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Rend and Tear"", ""item_name"": ""Rend and Tear"", ""name_printed"": ""Rend and Tear"", ""release_date"": ""1995-07"", ""rarity"": ""Uncommon"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 3"", ""damage"": ""3"", ""text_printed"": ""Your character gives his victim a heapin' helpin' of visceral agony."", ""artist_name_printed"": ""John Matson""}",Rage,Unlimited Edition,Rend and Tear,Rend and Tear
2d8e1947-e05e-44ca-82e8-cf344b4ad87f,item,"[""rage_unlimited-edition_run-like-hell"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Run Like Hell"", ""item_name"": ""Run Like Hell"", ""name_printed"": ""Run Like Hell"", ""release_date"": ""1995-07"", ""rarity"": ""Uncommon"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 1"", ""text_printed"": ""When this card is played on a character, she immediately flees, exiting combat. A character cannot participate in moot voting until she has engaged in combat with the foe or foes she ran from. This effect takes place after your opponent's Combat Action is resolved."", ""artist_name_printed"": ""Stuart P. Beel""}",Rage,Unlimited Edition,Run Like Hell,Run Like Hell
c503d82f-5e7d-49ec-a94a-d67b89ae9a7d,item,"[""rage_unlimited-edition_solid-blow"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Solid Blow"", ""item_name"": ""Solid Blow"", ""name_printed"": ""Solid Blow"", ""release_date"": ""1995-07"", ""rarity"": ""Common"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 2"", ""damage"": ""2"", ""text_printed"": ""A well-place blow to the opponent's chin."", ""artist_name_printed"": ""Stuart P. Beel""}",Rage,Unlimited Edition,Solid Blow,Solid Blow
88cf174b-bc8e-4b54-9469-fb395adc2bf4,item,"[""rage_unlimited-edition_spine-crushed"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Spine Crushed"", ""item_name"": ""Spine Crushed"", ""name_printed"": ""Spine Crushed"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 9; Crinos Form"", ""damage"": ""7"", ""text_printed"": ""Only usable in Crinos form."", ""artist_name_printed"": ""John Cobb""}",Rage,Unlimited Edition,Spine Crushed,Spine Crushed
6e515b41-19a5-4158-aa6d-c7db651759b7,item,"[""rage_unlimited-edition_stinging-wound"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Stinging Wound"", ""item_name"": ""Stinging Wound"", ""name_printed"": ""Stinging Wound"", ""release_date"": ""1995-07"", ""rarity"": ""Common"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 1"", ""damage"": ""2"", ""text_printed"": ""If your opponent is damaged by this attack, he may play Combat Actions at +1 Rage for the next round."", ""artist_name_printed"": ""Ron States""}",Rage,Unlimited Edition,Stinging Wound,Stinging Wound
081cebdb-fdac-4ecf-91bb-3b14f0b5501b,item,"[""rage_unlimited-edition_surprise-attack"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Surprise Attack"", ""item_name"": ""Surprise Attack"", ""name_printed"": ""Surprise Attack"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 2"", ""damage"": ""1"", ""text_printed"": ""If this card damages an opponent during the first round of combat, the victim will inflict no damage this round."", ""artist_name_printed"": ""Alex Sheikman, Lawrence Snelly""}",Rage,Unlimited Edition,Surprise Attack,Surprise Attack
c8f72cfc-af79-4c33-b7b2-8b0c5e27964d,item,"[""rage_unlimited-edition_swipe"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Swipe"", ""item_name"": ""Swipe"", ""name_printed"": ""Swipe"", ""release_date"": ""1995-07"", ""rarity"": ""Common"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 2"", ""damage"": ""2"", ""text_printed"": ""A tough, scraping blow that rarely fails to draw blood."", ""artist_name_printed"": ""William O'Connor""}",Rage,Unlimited Edition,Swipe,Swipe
a084a150-74cf-40e6-abcb-4012a3bd6450,item,"[""rage_unlimited-edition_telling-blow"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Telling Blow"", ""item_name"": ""Telling Blow"", ""name_printed"": ""Telling Blow"", ""release_date"": ""1995-07"", ""rarity"": ""Uncommon"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 3"", ""damage"": ""1"", ""text_printed"": ""If the damage from this card immediately kills your opponent, place Telling Blow in your victory pile for an additional 3 victory points."", ""artist_name_printed"": ""John Cobb""}",Rage,Unlimited Edition,Telling Blow,Telling Blow
d73152a2-828e-4446-946f-367bfba80024,item,"[""rage_unlimited-edition_umbral-escape"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Umbral Escape"", ""item_name"": ""Umbral Escape"", ""name_printed"": ""Umbral Escape"", ""release_date"": ""1995-07"", ""rarity"": ""Rare"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Gnosis 3"", ""text_printed"": ""Play this card as the character's manuever during a round of combat. The character immediately steps sideways into the Umbra before damage is dealt. The character remains in the Umbra until your next Regeneration Phase."", ""artist_name_printed"": ""Jeff Miracola""}",Rage,Unlimited Edition,Umbral Escape,Umbral Escape
be9abc2d-36cc-47a5-ab09-0b05b8697e06,item,"[""rage_unlimited-edition_vital-blow"", ""rage_combat-back""]","{""game"": ""Rage"", ""set"": ""Unlimited Edition"", ""functional_name"": ""Vital Blow"", ""item_name"": ""Vital Blow"", ""name_printed"": ""Vital Blow"", ""release_date"": ""1995-07"", ""rarity"": ""Uncommon"", ""deck"": ""Combat"", ""type_printed"": ""Combat Action"", ""requirements"": ""Rage 6"", ""damage"": ""4"", ""text_printed"": ""You strike your opponent in the, er, um... sensitive area. For the next round of combat, your opponent is considered to have a Rage of 1 for the purposes of playing Combat Actions."", ""artist_name_printed"": ""Ron Spencer""}",Rage,Unlimited Edition,Vital Blow,Vital Blow
6fb7f1c3-a2b6-4f0a-a738-1a5259778714,item,"[""rage_the-umbra_amanda-withers-in-sun_obverse"", ""rage_the-umbra_amanda-withers-in-sun_reverse""]","{""game"": ""Rage"", ""set"": ""The Umbra"", ""functional_name"": ""Amanda Withers-in-Sun"", ""item_name"": ""Amanda Withers-in-Sun"", ""name_printed"": ""Amanda Withers-in-Sun"", ""release_date"": ""1995-09"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""5"", ""tribe"": ""Silver Fangs"", ""auspice"": ""Theurge"", ""breed_form"": ""Metis"", ""battle_form"": ""Metis"", ""starting_rage"": ""4"", ""starting_gnosis"": ""7"", ""starting_health"": ""6"", ""battle_rage"": ""4"", ""battle_gnosis"": ""7"", ""battle_health"": ""6"", ""text_printed"": ""Amanda can only regenerate when she is in the Umbra"", ""artist_name_printed"": ""James Daly, Hank Carlson""}",Rage,The Umbra,Amanda Withers-in-Sun,Amanda Withers-in-Sun
693496d0-e042-47b6-bf49-ac552b78ea0b,item,"[""rage_the-umbra_bjorn-blood-from-stone_obverse"", ""rage_the-umbra_bjorn-blood-from-stone_reverse""]","{""game"": ""Rage"", ""set"": ""The Umbra"", ""functional_name"": ""Bjorn-Blood-From-Stone"", ""item_name"": ""Bjorn-Blood-From-Stone"", ""name_printed"": ""Bjorn-Blood-From-Stone"", ""release_date"": ""1995-09"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""5"", ""tribe"": ""Get of Fenris"", ""auspice"": ""Ahroun"", ""breed_form"": ""Metis"", ""battle_form"": ""Metis"", ""starting_rage"": ""5"", ""starting_gnosis"": ""4"", ""starting_health"": ""5"", ""battle_rage"": ""5"", ""battle_gnosis"": ""4"", ""battle_health"": ""5"", ""text_printed"": ""When Bjorn is alpha, spirites bound to other packs cannot refuse his challanges. Bjorn cannot bind a spirit."", ""artist_name_printed"": ""Richard Thomas""}",Rage,The Umbra,Bjorn-Blood-From-Stone,Bjorn-Blood-From-Stone
d0d5d90f-e6c8-40ed-932d-87452174e0fa,item,"[""rage_the-umbra_cassandra-shadow-watcher_obverse"", ""rage_the-umbra_cassandra-shadow-watcher_reverse""]","{""game"": ""Rage"", ""set"": ""The Umbra"", ""functional_name"": ""Cassandra Shadow-Watcher"", ""item_name"": ""Cassandra Shadow-Watcher"", ""name_printed"": ""Cassandra Shadow-Watcher"", ""release_date"": ""1995-09"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""7"", ""tribe"": ""Black Furies"", ""auspice"": ""Theurge"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""3"", ""starting_gnosis"": ""7"", ""starting_health"": ""4"", ""battle_rage"": ""7"", ""battle_gnosis"": ""7"", ""battle_health"": ""7"", ""text_printed"": ""Cassandra plays combat actions at +2 Rage when fighting Get of Fenris."", ""artist_name_printed"": ""Ron Spencer""}",Rage,The Umbra,Cassandra Shadow-Watcher,Cassandra Shadow-Watcher
10c626d1-e7f2-45fb-a27c-7482a56119d9,item,"[""rage_the-umbra_dr.-stephen--mindbender--garrison_obverse"", ""rage_the-umbra_dr.-stephen--mindbender--garrison_reverse""]","{""game"": ""Rage"", ""set"": ""The Umbra"", ""functional_name"": ""Dr. Stephen \u0022Mindbender\u0022 Garrison"", ""item_name"": ""Dr. Stephen \u0022Mindbender\u0022 Garrison"", ""name_printed"": ""Dr. Stephen \u0022Mindbender\u0022 Garrison"", ""release_date"": ""1995-09"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""6"", ""tribe"": ""Glass Walkers"", ""auspice"": ""Theurge"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""3"", ""starting_gnosis"": ""7"", ""starting_health"": ""3"", ""battle_rage"": ""5"", ""battle_gnosis"": ""7"", ""battle_health"": ""6"", ""text_printed"": ""Stephen is not affected by Gauntlet Fluxes."", ""artist_name_printed"": ""Brian LeBlanc""}",Rage,The Umbra,"Dr. Stephen ""Mindbender"" Garrison","Dr. Stephen ""Mindbender"" Garrison"
d7288634-d270-43e6-913b-3c6fa9402adc,item,"[""rage_the-umbra_fireclaw_obverse"", ""rage_the-umbra_fireclaw_reverse""]","{""game"": ""Rage"", ""set"": ""The Umbra"", ""functional_name"": ""Fireclaw"", ""item_name"": ""Fireclaw"", ""name_printed"": ""Fireclaw"", ""release_date"": ""1995-09"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""7"", ""tribe"": ""Red Talons"", ""auspice"": ""Theurge"", ""breed_form"": ""Lupus"", ""battle_form"": ""Crinos"", ""starting_rage"": ""3"", ""starting_gnosis"": ""7"", ""starting_health"": ""3"", ""battle_rage"": ""4"", ""battle_gnosis"": ""7"", ""battle_health"": ""5"", ""text_printed"": ""Any Rage 1 & 2 combat actions played by Fireclaw do aggravated damage."", ""artist_name_printed"": ""William O'Connor""}",Rage,The Umbra,Fireclaw,Fireclaw
588d3c7e-e33c-4ce0-92c4-f15da6d6869c,item,"[""rage_the-umbra_jennifer-moon-wizened_obverse"", ""rage_the-umbra_jennifer-moon-wizened_reverse""]","{""game"": ""Rage"", ""set"": ""The Umbra"", ""functional_name"": ""Jennifer Moon-Wizened"", ""item_name"": ""Jennifer Moon-Wizened"", ""name_printed"": ""Jennifer Moon-Wizened"", ""release_date"": ""1995-09"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""6"", ""tribe"": ""Children of Faia"", ""auspice"": ""Galliard"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""2"", ""starting_gnosis"": ""5"", ""starting_health"": ""3"", ""battle_rage"": ""5"", ""battle_gnosis"": ""5"", ""battle_health"": ""7"", ""text_printed"": ""In addition to her regular Gifts, Jennifer can use Theurge Gifts."", ""artist_name_printed"": ""John Matson""}",Rage,The Umbra,Jennifer Moon-Wizened,Jennifer Moon-Wizened
db4cc77b-fe28-47c7-9d66-c78dd331c561,item,"[""rage_the-umbra_laughs-at-death_obverse"", ""rage_the-umbra_laughs-at-death_reverse""]","{""game"": ""Rage"", ""set"": ""The Umbra"", ""functional_name"": ""Laughs-at-Death"", ""item_name"": ""Laughs-at-Death"", ""name_printed"": ""Laughs-at-Death"", ""release_date"": ""1995-09"", ""rarity"": ""Rare"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""5"", ""tribe"": ""Nuwisha"", ""auspice"": ""Ragabash"", ""breed_form"": ""Homid"", ""battle_form"": ""Manabozho"", ""starting_rage"": ""2"", ""starting_gnosis"": ""5"", ""starting_health"": ""3"", ""battle_rage"": ""4"", ""battle_gnosis"": ""5"", ""battle_health"": ""6"", ""text_printed"": ""When alpha, and in the Umbra, Laughs-at-Death must be challenged by those who wish to attack her. She has the option of declining, Laughs can use any Ragabash or Uktena Gifts. Laughs cannot frenzy."", ""artist_name_printed"": ""John Matson""}",Rage,The Umbra,Laughs-at-Death,Laughs-at-Death
81d9454a-0212-4c7b-ab74-646ca113b7e2,item,"[""rage_the-umbra_nadia-wyrmfoe_obverse"", ""rage_the-umbra_nadia-wyrmfoe_reverse""]","{""game"": ""Rage"", ""set"": ""The Umbra"", ""functional_name"": ""Nadia Wyrmfoe"", ""item_name"": ""Nadia Wyrmfoe"", ""name_printed"": ""Nadia Wyrmfoe"", ""release_date"": ""1995-09"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""5"", ""tribe"": ""Shadow Lords"", ""auspice"": ""Galliard"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""1"", ""starting_gnosis"": ""5"", ""starting_health"": ""2"", ""battle_rage"": ""6"", ""battle_gnosis"": ""5"", ""battle_health"": ""6"", ""text_printed"": ""Nadia cannot bind a Bane spirit."", ""artist_name_printed"": ""Lawrence Allen Williams""}",Rage,The Umbra,Nadia Wyrmfoe,Nadia Wyrmfoe
cbfb73bd-83d8-4eb3-af68-5828815d08d7,item,"[""rage_the-umbra_naomi_obverse"", ""rage_the-umbra_naomi_reverse""]","{""game"": ""Rage"", ""set"": ""The Umbra"", ""functional_name"": ""Naomi"", ""item_name"": ""Naomi"", ""name_printed"": ""Naomi"", ""release_date"": ""1995-09"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""7"", ""tribe"": ""Uktena"", ""auspice"": ""Theurge"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""2"", ""starting_gnosis"": ""8"", ""starting_health"": ""3"", ""battle_rage"": ""7"", ""battle_gnosis"": ""8"", ""battle_health"": ""6"", ""text_printed"": ""At the controlling player's option. Naomi can begin any game in the Umbra. Naomi cannot be in a pack with any other Uktena."", ""artist_name_printed"": ""Lawrence Allen Williams""}",Rage,The Umbra,Naomi,Naomi
89659a13-6f51-4c7c-ad02-8691c324d828,item,"[""rage_the-umbra_petrov-tzarovitch_obverse"", ""rage_the-umbra_petrov-tzarovitch_reverse""]","{""game"": ""Rage"", ""set"": ""The Umbra"", ""functional_name"": ""Petrov Tzarovitch"", ""item_name"": ""Petrov Tzarovitch"", ""name_printed"": ""Petrov Tzarovitch"", ""release_date"": ""1995-09"", ""rarity"": ""Rare"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""7"", ""tribe"": ""Corax"", ""breed_form"": ""Homis"", ""battle_form"": ""Crinos"", ""starting_rage"": ""2"", ""starting_gnosis"": ""6"", ""starting_health"": ""5"", ""battle_rage"": ""5"", ""battle_gnosis"": ""6"", ""battle_health"": ""8"", ""text_printed"": ""When in the Umbra, Petrov can escape from any combat he is in after the third round. Petrov can use Ragabash, Theurge and Silent Strider Gifts."", ""artist_name_printed"": ""Brian LeBlanc""}",Rage,The Umbra,Petrov Tzarovitch,Petrov Tzarovitch
a34d406e-2e98-4bc5-8289-d60a4181c6a6,item,"[""rage_the-umbra_runs-without-pack_obverse"", ""rage_the-umbra_runs-without-pack_reverse""]","{""game"": ""Rage"", ""set"": ""The Umbra"", ""functional_name"": ""Runs-Without-Pack"", ""item_name"": ""Runs-Without-Pack"", ""name_printed"": ""Runs-Without-Pack"", ""release_date"": ""1995-09"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""5"", ""tribe"": ""Fianna"", ""auspice"": ""Ragabash"", ""breed_form"": ""Lupus"", ""battle_form"": ""Crinos"", ""starting_rage"": ""2"", ""starting_gnosis"": ""6"", ""starting_health"": ""3"", ""battle_rage"": ""5"", ""battle_gnosis"": ""6"", ""battle_health"": ""7"", ""text_printed"": ""Runs-without-Pack cannot participate in any pack actions."", ""artist_name_printed"": ""SCAR""}",Rage,The Umbra,Runs-Without-Pack,Runs-Without-Pack
8d8f8de4-547a-41b6-87f8-4db9be11d6ce,item,"[""rage_the-umbra_seeks-the-truth_obverse"", ""rage_the-umbra_seeks-the-truth_reverse""]","{""game"": ""Rage"", ""set"": ""The Umbra"", ""functional_name"": ""Seeks-the-Truth"", ""item_name"": ""Seeks-the-Truth"", ""name_printed"": ""Seeks-the-Truth"", ""release_date"": ""1995-09"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""6"", ""tribe"": ""Stargazers"", ""auspice"": ""Philodox"", ""breed_form"": ""Lupus"", ""battle_form"": ""Crinos"", ""starting_rage"": ""2"", ""starting_gnosis"": ""7"", ""starting_health"": ""2"", ""battle_rage"": ""4"", ""battle_gnosis"": ""7"", ""battle_health"": ""7"", ""text_printed"": ""When alpha, Seeks-the-Truth allows you to draw two new sept cards as his alpha action."", ""artist_name_printed"": ""Brian LeBlanc""}",Rage,The Umbra,Seeks-the-Truth,Seeks-the-Truth
9fac35ea-2883-4d20-bb98-3d88110008ea,item,"[""rage_the-umbra_sees-through-stars_obverse"", ""rage_the-umbra_sees-through-stars_reverse""]","{""game"": ""Rage"", ""set"": ""The Umbra"", ""functional_name"": ""Sees-Through-Stars"", ""item_name"": ""Sees-Through-Stars"", ""name_printed"": ""Sees-Through-Stars"", ""release_date"": ""1995-09"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""7"", ""tribe"": ""Silent Striders"", ""auspice"": ""Philodox"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""3"", ""starting_gnosis"": ""7"", ""starting_health"": ""4"", ""battle_rage"": ""5"", ""battle_gnosis"": ""7"", ""battle_health"": ""8"", ""text_printed"": ""Sees-through-Stars can use the Gauntlet of any caern in play to step sideways."", ""artist_name_printed"": ""Jeff Miracola""}",Rage,The Umbra,Sees-Through-Stars,Sees-Through-Stars
35550203-31f9-41ab-8e20-8b405cd94d11,item,"[""rage_the-umbra_shakey-mac_obverse"", ""rage_the-umbra_shakey-mac_reverse""]","{""game"": ""Rage"", ""set"": ""The Umbra"", ""functional_name"": ""Shakey Mac"", ""item_name"": ""Shakey Mac"", ""name_printed"": ""Shakey Mac"", ""release_date"": ""1995-09"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""8"", ""tribe"": ""Bone Gnawers"", ""auspice"": ""Theurge"", ""breed_form"": ""Homid"", ""battle_form"": ""Crinos"", ""starting_rage"": ""2"", ""starting_gnosis"": ""10"", ""starting_health"": ""2"", ""battle_rage"": ""6"", ""battle_gnosis"": ""10"", ""battle_health"": ""7"", ""text_printed"": ""Spirits play combat actions at -2 Rage when fighting Shakey Mac."", ""artist_name_printed"": ""Brian LeBlanc""}",Rage,The Umbra,Shakey Mac,Shakey Mac
94e16048-4689-4220-ab65-3a1cb6eb032b,item,"[""rage_the-umbra_wahya-ohni_obverse"", ""rage_the-umbra_wahya-ohni_reverse""]","{""game"": ""Rage"", ""set"": ""The Umbra"", ""functional_name"": ""Wahya-Ohni"", ""item_name"": ""Wahya-Ohni"", ""name_printed"": ""Wahya-Ohni"", ""release_date"": ""1995-09"", ""rarity"": ""Uncommon"", ""deck"": ""Pack"", ""type_printed"": ""Character"", ""allegiance"": ""Gaia"", ""renown"": ""6"", ""tribe"": ""Wendigo"", ""auspice"": ""Ahroun"", ""breed_form"": ""Lupus"", ""battle_form"": ""Crinos"", ""starting_rage"": ""3"", ""starting_gnosis"": ""4"", ""starting_health"": ""4"", ""battle_rage"": ""6"", ""battle_gnosis"": ""4"", ""battle_health"": ""7"", ""text_printed"": ""When in the Umbra, Wahya-Ohni can regenerate one additional damage card during his Regeneration Phase."", ""artist_name_printed"": ""Lawrence Allen Williams""}",Rage,The Umbra,Wahya-Ohni,Wahya-Ohni
0f7b107f-fef2-4b1a-a9a5-122d15c830cc,item,"[""rage_the-umbra_fast-shift"", ""rage_sept-back""]","{""game"": ""Rage"", ""set"": ""The Umbra"", ""functional_name"": ""Fast Shift"", ""item_name"": ""Fast Shift"", ""name_printed"": ""Fast Shift"", ""release_date"": ""1995-09"", ""rarity"": ""Rare"", ""deck"": ""Sept"", ""type_printed"": ""Action"", ""text_printed"": ""Your character can immediately enter the Umbra (ignore Gauntlet) during any phase of the game. However, this character must act as alpha during the next Combat Phase. If more than one pack member uses a Fast Shift in a turn, decide randomly which will be alpha."", ""artist_name_printed"": ""Ash Arnett""}",Rage,The Umbra,Fast Shift,Fast Shift
